cellId,FID_1,FID_1_1,ID_NIL,NIL,AreaHA,AreaMQ
6639,7,7,65,GALLARATESE,389.45382,3894538.20720
6640,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6641,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6642,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6643,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6644,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6645,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6646,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6647,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6648,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6649,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6650,9,9,70,GHISOLFA,105.14522,1051452.20506
6651,9,9,70,GHISOLFA,105.14522,1051452.20506
6652,23,23,78,FARINI,101.02309,1010230.89022
6653,23,23,78,FARINI,101.02309,1010230.89022
6654,23,23,78,FARINI,101.02309,1010230.89022
6655,23,23,78,FARINI,101.02309,1010230.89022
6656,23,23,78,FARINI,101.02309,1010230.89022
6657,23,23,78,FARINI,101.02309,1010230.89022
6658,74,74,11,ISOLA,132.29663,1322966.34446
6659,74,74,11,ISOLA,132.29663,1322966.34446
6660,74,74,11,ISOLA,132.29663,1322966.34446
6661,74,74,11,ISOLA,132.29663,1322966.34446
6662,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6663,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6664,70,70,13,GRECO,176.86694,1768669.42718
6665,70,70,13,GRECO,176.86694,1768669.42718
6666,70,70,13,GRECO,176.86694,1768669.42718
6667,69,69,10,CENTRALE,155.60775,1556077.52176
6668,71,71,20,LORETO,174.75655,1747565.53375
6669,71,71,20,LORETO,174.75655,1747565.53375
6670,20,20,19,PADOVA,206.19455,2061945.49795
6671,20,20,19,PADOVA,206.19455,2061945.49795
6672,20,20,19,PADOVA,206.19455,2061945.49795
6673,20,20,19,PADOVA,206.19455,2061945.49795
6674,20,20,19,PADOVA,206.19455,2061945.49795
6675,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6676,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6677,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6678,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6679,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6680,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6681,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6682,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6683,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6684,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6715,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6716,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6717,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6718,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6719,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6720,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6721,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6722,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6725,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6726,7,7,65,GALLARATESE,389.45382,3894538.20720
6727,7,7,65,GALLARATESE,389.45382,3894538.20720
6728,7,7,65,GALLARATESE,389.45382,3894538.20720
6729,7,7,65,GALLARATESE,389.45382,3894538.20720
6730,7,7,65,GALLARATESE,389.45382,3894538.20720
6731,7,7,65,GALLARATESE,389.45382,3894538.20720
6732,7,7,65,GALLARATESE,389.45382,3894538.20720
6733,7,7,65,GALLARATESE,389.45382,3894538.20720
6734,7,7,65,GALLARATESE,389.45382,3894538.20720
6735,7,7,65,GALLARATESE,389.45382,3894538.20720
6736,7,7,65,GALLARATESE,389.45382,3894538.20720
6737,7,7,65,GALLARATESE,389.45382,3894538.20720
6738,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6739,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6740,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6741,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6742,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6743,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6744,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6745,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6746,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6747,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6748,48,48,77,BOVISA,191.31326,1913132.63195
6749,48,48,77,BOVISA,191.31326,1913132.63195
6750,48,48,77,BOVISA,191.31326,1913132.63195
6751,23,23,78,FARINI,101.02309,1010230.89022
6752,23,23,78,FARINI,101.02309,1010230.89022
6753,48,48,77,BOVISA,191.31326,1913132.63195
6754,49,49,79,DERGANO,135.86150,1358615.03578
6755,49,49,79,DERGANO,135.86150,1358615.03578
6756,49,49,79,DERGANO,135.86150,1358615.03578
6757,49,49,79,DERGANO,135.86150,1358615.03578
6758,49,49,79,DERGANO,135.86150,1358615.03578
6759,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6760,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6761,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6762,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6763,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6764,70,70,13,GRECO,176.86694,1768669.42718
6765,70,70,13,GRECO,176.86694,1768669.42718
6766,70,70,13,GRECO,176.86694,1768669.42718
6767,70,70,13,GRECO,176.86694,1768669.42718
6768,69,69,10,CENTRALE,155.60775,1556077.52176
6769,20,20,19,PADOVA,206.19455,2061945.49795
6770,20,20,19,PADOVA,206.19455,2061945.49795
6771,20,20,19,PADOVA,206.19455,2061945.49795
6772,20,20,19,PADOVA,206.19455,2061945.49795
6773,20,20,19,PADOVA,206.19455,2061945.49795
6774,20,20,19,PADOVA,206.19455,2061945.49795
6775,20,20,19,PADOVA,206.19455,2061945.49795
6776,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6777,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6778,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6779,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6780,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6781,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6782,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6783,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6815,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6816,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6817,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6818,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6819,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6820,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6821,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6827,7,7,65,GALLARATESE,389.45382,3894538.20720
6828,7,7,65,GALLARATESE,389.45382,3894538.20720
6829,7,7,65,GALLARATESE,389.45382,3894538.20720
6830,7,7,65,GALLARATESE,389.45382,3894538.20720
6831,7,7,65,GALLARATESE,389.45382,3894538.20720
6832,7,7,65,GALLARATESE,389.45382,3894538.20720
6833,7,7,65,GALLARATESE,389.45382,3894538.20720
6834,7,7,65,GALLARATESE,389.45382,3894538.20720
6835,7,7,65,GALLARATESE,389.45382,3894538.20720
6836,7,7,65,GALLARATESE,389.45382,3894538.20720
6837,7,7,65,GALLARATESE,389.45382,3894538.20720
6838,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6839,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6840,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6841,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6842,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6843,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6844,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6845,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6846,48,48,77,BOVISA,191.31326,1913132.63195
6847,48,48,77,BOVISA,191.31326,1913132.63195
6848,48,48,77,BOVISA,191.31326,1913132.63195
6849,48,48,77,BOVISA,191.31326,1913132.63195
6850,48,48,77,BOVISA,191.31326,1913132.63195
6851,48,48,77,BOVISA,191.31326,1913132.63195
6852,48,48,77,BOVISA,191.31326,1913132.63195
6853,49,49,79,DERGANO,135.86150,1358615.03578
6854,49,49,79,DERGANO,135.86150,1358615.03578
6855,49,49,79,DERGANO,135.86150,1358615.03578
6856,49,49,79,DERGANO,135.86150,1358615.03578
6857,49,49,79,DERGANO,135.86150,1358615.03578
6858,49,49,79,DERGANO,135.86150,1358615.03578
6859,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6860,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6861,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6862,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6863,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6864,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6865,70,70,13,GRECO,176.86694,1768669.42718
6866,70,70,13,GRECO,176.86694,1768669.42718
6867,70,70,13,GRECO,176.86694,1768669.42718
6868,70,70,13,GRECO,176.86694,1768669.42718
6869,20,20,19,PADOVA,206.19455,2061945.49795
6870,20,20,19,PADOVA,206.19455,2061945.49795
6871,20,20,19,PADOVA,206.19455,2061945.49795
6872,20,20,19,PADOVA,206.19455,2061945.49795
6873,20,20,19,PADOVA,206.19455,2061945.49795
6874,20,20,19,PADOVA,206.19455,2061945.49795
6875,20,20,19,PADOVA,206.19455,2061945.49795
6876,20,20,19,PADOVA,206.19455,2061945.49795
6877,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6878,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6879,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6880,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6881,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6882,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6883,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6884,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6887,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6888,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6915,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6916,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6917,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6918,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6919,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6920,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6921,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
6927,7,7,65,GALLARATESE,389.45382,3894538.20720
6928,7,7,65,GALLARATESE,389.45382,3894538.20720
6929,7,7,65,GALLARATESE,389.45382,3894538.20720
6930,7,7,65,GALLARATESE,389.45382,3894538.20720
6931,7,7,65,GALLARATESE,389.45382,3894538.20720
6932,7,7,65,GALLARATESE,389.45382,3894538.20720
6933,7,7,65,GALLARATESE,389.45382,3894538.20720
6934,7,7,65,GALLARATESE,389.45382,3894538.20720
6935,7,7,65,GALLARATESE,389.45382,3894538.20720
6936,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6937,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6938,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6939,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6940,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
6941,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6942,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6943,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6944,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6945,47,47,71,VILLAPIZZONE,342.70706,3427070.59504
6946,48,48,77,BOVISA,191.31326,1913132.63195
6947,48,48,77,BOVISA,191.31326,1913132.63195
6948,48,48,77,BOVISA,191.31326,1913132.63195
6949,48,48,77,BOVISA,191.31326,1913132.63195
6950,48,48,77,BOVISA,191.31326,1913132.63195
6951,48,48,77,BOVISA,191.31326,1913132.63195
6952,48,48,77,BOVISA,191.31326,1913132.63195
6953,49,49,79,DERGANO,135.86150,1358615.03578
6954,49,49,79,DERGANO,135.86150,1358615.03578
6955,49,49,79,DERGANO,135.86150,1358615.03578
6956,49,49,79,DERGANO,135.86150,1358615.03578
6957,49,49,79,DERGANO,135.86150,1358615.03578
6958,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6959,73,73,12,MACIACHINI - MAGGIOLINA,167.49810,1674980.95135
6960,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
6961,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
6962,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
6963,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
6964,70,70,13,GRECO,176.86694,1768669.42718
6965,70,70,13,GRECO,176.86694,1768669.42718
6966,70,70,13,GRECO,176.86694,1768669.42718
6967,70,70,13,GRECO,176.86694,1768669.42718
6968,70,70,13,GRECO,176.86694,1768669.42718
6969,20,20,19,PADOVA,206.19455,2061945.49795
6970,20,20,19,PADOVA,206.19455,2061945.49795
6971,20,20,19,PADOVA,206.19455,2061945.49795
6972,20,20,19,PADOVA,206.19455,2061945.49795
6973,20,20,19,PADOVA,206.19455,2061945.49795
6974,20,20,19,PADOVA,206.19455,2061945.49795
6975,20,20,19,PADOVA,206.19455,2061945.49795
6976,20,20,19,PADOVA,206.19455,2061945.49795
6977,20,20,19,PADOVA,206.19455,2061945.49795
6978,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6979,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6980,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6981,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6982,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6983,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6984,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6987,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6988,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
6989,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7015,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7016,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7018,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7019,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7020,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7021,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
7027,7,7,65,GALLARATESE,389.45382,3894538.20720
7028,7,7,65,GALLARATESE,389.45382,3894538.20720
7029,7,7,65,GALLARATESE,389.45382,3894538.20720
7030,7,7,65,GALLARATESE,389.45382,3894538.20720
7031,7,7,65,GALLARATESE,389.45382,3894538.20720
7032,7,7,65,GALLARATESE,389.45382,3894538.20720
7033,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7034,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7035,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7036,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7037,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7038,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7039,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7040,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7041,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7042,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7043,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7044,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7045,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7046,48,48,77,BOVISA,191.31326,1913132.63195
7047,48,48,77,BOVISA,191.31326,1913132.63195
7048,48,48,77,BOVISA,191.31326,1913132.63195
7049,48,48,77,BOVISA,191.31326,1913132.63195
7050,48,48,77,BOVISA,191.31326,1913132.63195
7051,48,48,77,BOVISA,191.31326,1913132.63195
7052,48,48,77,BOVISA,191.31326,1913132.63195
7053,49,49,79,DERGANO,135.86150,1358615.03578
7054,49,49,79,DERGANO,135.86150,1358615.03578
7055,49,49,79,DERGANO,135.86150,1358615.03578
7056,19,19,80,AFFORI,207.08936,2070893.64846
7057,50,50,84,PARCO NORD,153.36394,1533639.39338
7058,50,50,84,PARCO NORD,153.36394,1533639.39338
7059,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7060,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7061,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7062,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7063,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7064,70,70,13,GRECO,176.86694,1768669.42718
7065,70,70,13,GRECO,176.86694,1768669.42718
7066,70,70,13,GRECO,176.86694,1768669.42718
7067,70,70,13,GRECO,176.86694,1768669.42718
7068,68,68,16,VIALE MONZA,300.56235,3005623.48691
7069,68,68,16,VIALE MONZA,300.56235,3005623.48691
7070,68,68,16,VIALE MONZA,300.56235,3005623.48691
7071,68,68,16,VIALE MONZA,300.56235,3005623.48691
7072,68,68,16,VIALE MONZA,300.56235,3005623.48691
7073,68,68,16,VIALE MONZA,300.56235,3005623.48691
7074,68,68,16,VIALE MONZA,300.56235,3005623.48691
7075,20,20,19,PADOVA,206.19455,2061945.49795
7076,20,20,19,PADOVA,206.19455,2061945.49795
7077,20,20,19,PADOVA,206.19455,2061945.49795
7078,20,20,19,PADOVA,206.19455,2061945.49795
7079,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7080,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7081,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7082,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7083,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7084,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7085,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7086,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7087,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7088,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7089,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7127,7,7,65,GALLARATESE,389.45382,3894538.20720
7128,7,7,65,GALLARATESE,389.45382,3894538.20720
7129,7,7,65,GALLARATESE,389.45382,3894538.20720
7130,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7131,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7132,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7133,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7134,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7135,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7136,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7137,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7138,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7139,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7140,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7141,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7142,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7143,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7144,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7145,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7146,48,48,77,BOVISA,191.31326,1913132.63195
7147,48,48,77,BOVISA,191.31326,1913132.63195
7148,48,48,77,BOVISA,191.31326,1913132.63195
7149,48,48,77,BOVISA,191.31326,1913132.63195
7150,48,48,77,BOVISA,191.31326,1913132.63195
7151,19,19,80,AFFORI,207.08936,2070893.64846
7152,19,19,80,AFFORI,207.08936,2070893.64846
7153,19,19,80,AFFORI,207.08936,2070893.64846
7154,19,19,80,AFFORI,207.08936,2070893.64846
7155,19,19,80,AFFORI,207.08936,2070893.64846
7156,19,19,80,AFFORI,207.08936,2070893.64846
7157,50,50,84,PARCO NORD,153.36394,1533639.39338
7158,50,50,84,PARCO NORD,153.36394,1533639.39338
7159,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7160,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7161,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7162,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7163,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7164,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7165,70,70,13,GRECO,176.86694,1768669.42718
7166,70,70,13,GRECO,176.86694,1768669.42718
7167,68,68,16,VIALE MONZA,300.56235,3005623.48691
7168,68,68,16,VIALE MONZA,300.56235,3005623.48691
7169,68,68,16,VIALE MONZA,300.56235,3005623.48691
7170,68,68,16,VIALE MONZA,300.56235,3005623.48691
7171,68,68,16,VIALE MONZA,300.56235,3005623.48691
7172,68,68,16,VIALE MONZA,300.56235,3005623.48691
7173,68,68,16,VIALE MONZA,300.56235,3005623.48691
7174,68,68,16,VIALE MONZA,300.56235,3005623.48691
7175,22,22,17,ADRIANO,243.15601,2431560.10856
7176,22,22,17,ADRIANO,243.15601,2431560.10856
7177,20,20,19,PADOVA,206.19455,2061945.49795
7178,20,20,19,PADOVA,206.19455,2061945.49795
7179,20,20,19,PADOVA,206.19455,2061945.49795
7180,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7181,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7182,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7183,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7184,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7185,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7186,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7187,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7229,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7230,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7231,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7232,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7233,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7234,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7235,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7236,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7237,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7238,5,5,72,MAGGIORE - MUSOCCO,303.01887,3030188.71046
7239,2,2,75,STEPHENSON,56.00979,560097.89287
7240,2,2,75,STEPHENSON,56.00979,560097.89287
7241,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7242,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7243,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7244,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7245,18,18,76,QUARTO OGGIARO,277.82637,2778263.74536
7246,48,48,77,BOVISA,191.31326,1913132.63195
7247,37,37,81,BOVISASCA,157.68264,1576826.43666
7248,37,37,81,BOVISASCA,157.68264,1576826.43666
7249,37,37,81,BOVISASCA,157.68264,1576826.43666
7250,37,37,81,BOVISASCA,157.68264,1576826.43666
7251,19,19,80,AFFORI,207.08936,2070893.64846
7252,19,19,80,AFFORI,207.08936,2070893.64846
7253,19,19,80,AFFORI,207.08936,2070893.64846
7254,19,19,80,AFFORI,207.08936,2070893.64846
7255,19,19,80,AFFORI,207.08936,2070893.64846
7256,19,19,80,AFFORI,207.08936,2070893.64846
7257,50,50,84,PARCO NORD,153.36394,1533639.39338
7258,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7259,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7260,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7261,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7262,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7263,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7264,30,30,14,NIGUARDA - CA' GRANDA,425.12820,4251281.95248
7265,51,51,15,BICOCCA,153.45211,1534521.13297
7266,51,51,15,BICOCCA,153.45211,1534521.13297
7267,68,68,16,VIALE MONZA,300.56235,3005623.48691
7268,68,68,16,VIALE MONZA,300.56235,3005623.48691
7269,68,68,16,VIALE MONZA,300.56235,3005623.48691
7270,68,68,16,VIALE MONZA,300.56235,3005623.48691
7271,68,68,16,VIALE MONZA,300.56235,3005623.48691
7272,68,68,16,VIALE MONZA,300.56235,3005623.48691
7273,68,68,16,VIALE MONZA,300.56235,3005623.48691
7274,68,68,16,VIALE MONZA,300.56235,3005623.48691
7275,22,22,17,ADRIANO,243.15601,2431560.10856
7276,22,22,17,ADRIANO,243.15601,2431560.10856
7277,22,22,17,ADRIANO,243.15601,2431560.10856
7278,20,20,19,PADOVA,206.19455,2061945.49795
7279,20,20,19,PADOVA,206.19455,2061945.49795
7280,20,20,19,PADOVA,206.19455,2061945.49795
7281,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7282,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7283,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
7284,6,6,18,PARCO LAMBRO - CIMIANO,497.19695,4971969.50094
